,Aar,Mnd,Dag,Time,Ukedag,Pris_2021,Timestamp,Dato,Pris_2020,Production_2020,Consumption_2020,Production_2021,Consumption_2021,Forskjell_2020,Forskjell_2021
6942,2021,10,20,8,3,16.38,2021-10-20 08:00:00,2021-10-20,20.43,23307.0,18658.0,16579.0,16851.0,4649.0,-272.0
6943,2021,10,20,9,3,16.51,2021-10-20 09:00:00,2021-10-20,21.44,23348.0,18564.0,15882.0,16740.0,4784.0,-858.0
6944,2021,10,20,10,3,16.65,2021-10-20 10:00:00,2021-10-20,21.45,23144.0,18514.0,15393.0,16646.0,4630.0,-1253.0
6945,2021,10,20,11,3,16.73,2021-10-20 11:00:00,2021-10-20,21.79,22725.0,18287.0,15090.0,16287.0,4438.0,-1197.0
6946,2021,10,20,12,3,16.32,2021-10-20 12:00:00,2021-10-20,27.21,21799.0,18198.0,14585.0,16100.0,3601.0,-1515.0
6947,2021,10,20,13,3,16.61,2021-10-20 13:00:00,2021-10-20,26.35,21253.0,18005.0,14681.0,16297.0,3248.0,-1616.0
6948,2021,10,20,14,3,17.02,2021-10-20 14:00:00,2021-10-20,26.24,21148.0,17996.0,14606.0,16007.0,3152.0,-1401.0
6949,2021,10,20,15,3,17.17,2021-10-20 15:00:00,2021-10-20,23.18,21295.0,17983.0,14558.0,16098.0,3312.0,-1540.0
6950,2021,10,20,16,3,16.73,2021-10-20 16:00:00,2021-10-20,22.49,21372.0,18184.0,14889.0,16430.0,3188.0,-1541.0
6951,2021,10,20,17,3,17.22,2021-10-20 17:00:00,2021-10-20,22.48,21471.0,18150.0,16277.0,16463.0,3321.0,-186.0
6952,2021,10,20,18,3,17.19,2021-10-20 18:00:00,2021-10-20,22.46,21048.0,17982.0,17080.0,16199.0,3066.0,881.0
6953,2021,10,20,19,3,17.28,2021-10-20 19:00:00,2021-10-20,23.94,20717.0,17834.0,16964.0,16204.0,2883.0,760.0
6954,2021,10,20,20,3,17.91,2021-10-20 20:00:00,2021-10-20,23.58,21050.0,17603.0,15772.0,15991.0,3447.0,-219.0
6955,2021,10,20,21,3,16.86,2021-10-20 21:00:00,2021-10-20,21.79,21384.0,17067.0,14788.0,15759.0,4317.0,-971.0
6956,2021,10,20,22,3,16.25,2021-10-20 22:00:00,2021-10-20,18.3,20347.0,16173.0,13905.0,15134.0,4174.0,-1229.0
6957,2021,10,20,23,3,15.03,2021-10-20 23:00:00,2021-10-20,17.15,19095.0,15425.0,12878.0,14425.0,3670.0,-1547.0
6958,2021,10,21,0,4,10.26,2021-10-21 00:00:00,2021-10-21,15.91,19190.0,14865.0,12412.0,14102.0,4325.0,-1690.0
6959,2021,10,21,1,4,11.33,2021-10-21 01:00:00,2021-10-21,11.15,18820.0,14973.0,11662.0,13909.0,3847.0,-2247.0
6960,2021,10,21,2,4,11.88,2021-10-21 02:00:00,2021-10-21,11.09,18936.0,14830.0,10841.0,13739.0,4106.0,-2898.0
6961,2021,10,21,3,4,13.06,2021-10-21 03:00:00,2021-10-21,10.06,18867.0,14653.0,10586.0,13693.0,4214.0,-3107.0
6962,2021,10,21,4,4,15.16,2021-10-21 04:00:00,2021-10-21,10.85,19339.0,14602.0,10846.0,13603.0,4737.0,-2757.0
6963,2021,10,21,5,4,16.12,2021-10-21 05:00:00,2021-10-21,12.03,19476.0,14740.0,11890.0,14027.0,4736.0,-2137.0
6964,2021,10,21,6,4,15.48,2021-10-21 06:00:00,2021-10-21,15.12,20665.0,15969.0,14653.0,15415.0,4696.0,-762.0
6965,2021,10,21,7,4,15.91,2021-10-21 07:00:00,2021-10-21,15.92,21850.0,17332.0,17254.0,16822.0,4518.0,432.0
6966,2021,10,21,8,4,16.28,2021-10-21 08:00:00,2021-10-21,19.53,22241.0,17727.0,17863.0,16737.0,4514.0,1126.0
6967,2021,10,21,9,4,16.24,2021-10-21 09:00:00,2021-10-21,21.23,22251.0,17631.0,17972.0,16726.0,4620.0,1246.0
6968,2021,10,21,10,4,16.25,2021-10-21 10:00:00,2021-10-21,21.3,21890.0,17573.0,17234.0,16643.0,4317.0,591.0
6969,2021,10,21,11,4,16.06,2021-10-21 11:00:00,2021-10-21,19.86,21643.0,17301.0,16787.0,16951.0,4342.0,-164.0
6970,2021,10,21,12,4,15.84,2021-10-21 12:00:00,2021-10-21,18.36,21733.0,17163.0,16562.0,16679.0,4570.0,-117.0
6971,2021,10,21,13,4,15.67,2021-10-21 13:00:00,2021-10-21,17.17,21507.0,16934.0,16015.0,16281.0,4573.0,-266.0
6972,2021,10,21,14,4,15.39,2021-10-21 14:00:00,2021-10-21,16.7,21368.0,16742.0,15580.0,16054.0,4626.0,-474.0
6973,2021,10,21,15,4,15.47,2021-10-21 15:00:00,2021-10-21,16.59,21372.0,17107.0,15574.0,16108.0,4265.0,-534.0
6974,2021,10,21,16,4,15.37,2021-10-21 16:00:00,2021-10-21,16.34,21381.0,17494.0,16027.0,16596.0,3887.0,-569.0
6975,2021,10,21,17,4,15.38,2021-10-21 17:00:00,2021-10-21,16.44,21748.0,17404.0,16841.0,17001.0,4344.0,-160.0
6976,2021,10,21,18,4,15.85,2021-10-21 18:00:00,2021-10-21,18.95,21774.0,17547.0,17559.0,17213.0,4227.0,346.0
6977,2021,10,21,19,4,15.93,2021-10-21 19:00:00,2021-10-21,20.19,21467.0,17404.0,17446.0,17056.0,4063.0,390.0
6978,2021,10,21,20,4,16.84,2021-10-21 20:00:00,2021-10-21,17.49,21370.0,16910.0,16899.0,16957.0,4460.0,-58.0
6979,2021,10,21,21,4,15.09,2021-10-21 21:00:00,2021-10-21,16.53,20321.0,16473.0,16152.0,16720.0,3848.0,-568.0
6980,2021,10,21,22,4,13.89,2021-10-21 22:00:00,2021-10-21,15.19,18191.0,15682.0,15271.0,16323.0,2509.0,-1052.0
6981,2021,10,21,23,4,10.26,2021-10-21 23:00:00,2021-10-21,14.09,15532.0,14912.0,13875.0,15731.0,620.0,-1856.0
6982,2021,10,22,0,5,4.33,2021-10-22 00:00:00,2021-10-22,12.2,13750.0,14170.0,12969.0,15044.0,-420.0,-2075.0
6983,2021,10,22,1,5,4.16,2021-10-22 01:00:00,2021-10-22,11.58,13346.0,13822.0,12463.0,14720.0,-476.0,-2257.0
6984,2021,10,22,2,5,3.12,2021-10-22 02:00:00,2021-10-22,11.13,13058.0,13913.0,12184.0,14709.0,-855.0,-2525.0
6985,2021,10,22,3,5,2.55,2021-10-22 03:00:00,2021-10-22,10.7,13523.0,13781.0,11637.0,14717.0,-258.0,-3080.0
6986,2021,10,22,4,5,4.01,2021-10-22 04:00:00,2021-10-22,11.57,14849.0,13943.0,11661.0,14862.0,906.0,-3201.0
6987,2021,10,22,5,5,5.17,2021-10-22 05:00:00,2021-10-22,11.96,16193.0,14392.0,12418.0,15215.0,1801.0,-2797.0
6988,2021,10,22,6,5,14.77,2021-10-22 06:00:00,2021-10-22,14.55,18647.0,15656.0,15770.0,16503.0,2991.0,-733.0
6989,2021,10,22,7,5,15.2,2021-10-22 07:00:00,2021-10-22,15.84,20633.0,17123.0,17757.0,18040.0,3510.0,-283.0
6990,2021,10,22,8,5,15.1,2021-10-22 08:00:00,2021-10-22,18.98,20924.0,17347.0,17887.0,17982.0,3577.0,-95.0
6991,2021,10,22,9,5,15.29,2021-10-22 09:00:00,2021-10-22,20.94,21103.0,17332.0,17186.0,17764.0,3771.0,-578.0
6992,2021,10,22,10,5,15.32,2021-10-22 10:00:00,2021-10-22,22.49,20807.0,17164.0,16542.0,17701.0,3643.0,-1159.0
6993,2021,10,22,11,5,15.37,2021-10-22 11:00:00,2021-10-22,23.78,20326.0,17000.0,15774.0,17244.0,3326.0,-1470.0
6994,2021,10,22,12,5,15.27,2021-10-22 12:00:00,2021-10-22,23.87,19817.0,16640.0,15028.0,17185.0,3177.0,-2157.0
6995,2021,10,22,13,5,15.2,2021-10-22 13:00:00,2021-10-22,24.1,19688.0,16595.0,14999.0,17139.0,3093.0,-2140.0
6996,2021,10,22,14,5,15.14,2021-10-22 14:00:00,2021-10-22,22.54,20059.0,16735.0,14813.0,16902.0,3324.0,-2089.0
6997,2021,10,22,15,5,15.07,2021-10-22 15:00:00,2021-10-22,19.8,20089.0,16671.0,14954.0,16753.0,3418.0,-1799.0
6998,2021,10,22,16,5,14.86,2021-10-22 16:00:00,2021-10-22,18.18,20095.0,16791.0,15313.0,16859.0,3304.0,-1546.0
6999,2021,10,22,17,5,14.99,2021-10-22 17:00:00,2021-10-22,17.15,21618.0,17054.0,15891.0,17086.0,4564.0,-1195.0
7000,2021,10,22,18,5,15.33,2021-10-22 18:00:00,2021-10-22,16.95,22139.0,17311.0,16349.0,16981.0,4828.0,-632.0
7001,2021,10,22,19,5,15.21,2021-10-22 19:00:00,2021-10-22,16.6,21474.0,17067.0,16152.0,16919.0,4407.0,-767.0
7002,2021,10,22,20,5,15.2,2021-10-22 20:00:00,2021-10-22,16.4,19893.0,16548.0,15369.0,16549.0,3345.0,-1180.0
7003,2021,10,22,21,5,15.0,2021-10-22 21:00:00,2021-10-22,16.04,18897.0,16230.0,14755.0,16086.0,2667.0,-1331.0
7004,2021,10,22,22,5,14.16,2021-10-22 22:00:00,2021-10-22,16.02,17860.0,15726.0,13746.0,15621.0,2134.0,-1875.0
7005,2021,10,22,23,5,11.97,2021-10-22 23:00:00,2021-10-22,16.13,16706.0,15116.0,12718.0,15385.0,1590.0,-2667.0
7006,2021,10,23,0,6,13.09,2021-10-23 00:00:00,2021-10-23,15.71,15282.0,14464.0,11715.0,14753.0,818.0,-3038.0
7007,2021,10,23,1,6,12.44,2021-10-23 01:00:00,2021-10-23,15.28,15053.0,14117.0,10994.0,14354.0,936.0,-3360.0
7008,2021,10,23,2,6,12.22,2021-10-23 02:00:00,2021-10-23,14.56,15064.0,14216.0,10970.0,14284.0,848.0,-3314.0
7009,2021,10,23,3,6,12.81,2021-10-23 03:00:00,2021-10-23,14.09,15391.0,14164.0,11326.0,14258.0,1227.0,-2932.0
7010,2021,10,23,4,6,13.55,2021-10-23 04:00:00,2021-10-23,14.12,15944.0,14287.0,11917.0,14241.0,1657.0,-2324.0
7011,2021,10,23,5,6,14.71,2021-10-23 05:00:00,2021-10-23,14.18,17038.0,14776.0,12568.0,14291.0,2262.0,-1723.0
7012,2021,10,23,6,6,15.13,2021-10-23 06:00:00,2021-10-23,14.51,20038.0,16172.0,14275.0,14841.0,3866.0,-566.0
7013,2021,10,23,7,6,15.94,2021-10-23 07:00:00,2021-10-23,14.53,22198.0,17598.0,16277.0,15349.0,4600.0,928.0
7014,2021,10,23,8,6,17.75,2021-10-23 08:00:00,2021-10-23,14.81,22369.0,17903.0,17768.0,16007.0,4466.0,1761.0
7015,2021,10,23,9,6,19.1,2021-10-23 09:00:00,2021-10-23,15.01,22644.0,17968.0,18639.0,16577.0,4676.0,2062.0
7016,2021,10,23,10,6,20.41,2021-10-23 10:00:00,2021-10-23,15.7,22904.0,17846.0,18764.0,16667.0,5058.0,2097.0
7017,2021,10,23,11,6,20.51,2021-10-23 11:00:00,2021-10-23,15.81,22988.0,17685.0,18944.0,16584.0,5303.0,2360.0
7018,2021,10,23,12,6,20.36,2021-10-23 12:00:00,2021-10-23,15.9,22688.0,17416.0,18564.0,16202.0,5272.0,2362.0
7019,2021,10,23,13,6,20.05,2021-10-23 13:00:00,2021-10-23,15.9,22622.0,16963.0,18538.0,15903.0,5659.0,2635.0
7020,2021,10,23,14,6,19.81,2021-10-23 14:00:00,2021-10-23,15.91,22079.0,16935.0,18786.0,15671.0,5144.0,3115.0
7021,2021,10,23,15,6,19.79,2021-10-23 15:00:00,2021-10-23,15.84,21859.0,16876.0,18844.0,15650.0,4983.0,3194.0
7022,2021,10,23,16,6,19.96,2021-10-23 16:00:00,2021-10-23,15.94,22020.0,17047.0,19884.0,15961.0,4973.0,3923.0
7023,2021,10,23,17,6,20.39,2021-10-23 17:00:00,2021-10-23,15.86,22142.0,17218.0,22090.0,16404.0,4924.0,5686.0
7024,2021,10,23,18,6,20.7,2021-10-23 18:00:00,2021-10-23,15.82,22609.0,17664.0,23154.0,16734.0,4945.0,6420.0
7025,2021,10,23,19,6,20.59,2021-10-23 19:00:00,2021-10-23,15.83,21972.0,17457.0,22991.0,16585.0,4515.0,6406.0
7026,2021,10,23,20,6,19.81,2021-10-23 20:00:00,2021-10-23,15.6,21580.0,16901.0,21991.0,16044.0,4679.0,5947.0
7027,2021,10,23,21,6,17.92,2021-10-23 21:00:00,2021-10-23,15.04,20804.0,16340.0,21215.0,15614.0,4464.0,5601.0
7028,2021,10,23,22,6,16.63,2021-10-23 22:00:00,2021-10-23,14.52,19672.0,15819.0,19970.0,15186.0,3853.0,4784.0
7029,2021,10,23,23,6,16.01,2021-10-23 23:00:00,2021-10-23,14.84,18579.0,15384.0,19176.0,14903.0,3195.0,4273.0
7030,2021,10,24,0,7,16.29,2021-10-24 00:00:00,2021-10-24,13.74,17681.0,15096.0,18409.0,14687.0,2585.0,3722.0
7031,2021,10,24,1,7,15.78,2021-10-24 01:00:00,2021-10-24,12.32,17381.0,14577.0,17240.0,14157.0,2804.0,3083.0
7032,2021,10,24,2,7,15.22,2021-10-24 02:00:00,2021-10-24,9.64,17219.0,14407.0,16169.0,14044.0,2812.0,2125.0
7033,2021,10,24,3,7,14.97,2021-10-24 03:00:00,2021-10-24,7.82,17352.0,14290.0,15976.0,14029.0,3062.0,1947.0
7034,2021,10,24,4,7,14.44,2021-10-24 04:00:00,2021-10-24,7.15,17351.0,14232.0,15123.0,13862.0,3119.0,1261.0
7035,2021,10,24,5,7,13.71,2021-10-24 05:00:00,2021-10-24,6.89,17244.0,14165.0,14199.0,13736.0,3079.0,463.0
7036,2021,10,24,6,7,13.54,2021-10-24 06:00:00,2021-10-24,6.55,17794.0,14491.0,13582.0,14005.0,3303.0,-423.0
7037,2021,10,24,7,7,13.87,2021-10-24 07:00:00,2021-10-24,6.81,18922.0,15144.0,15541.0,14531.0,3778.0,1010.0
7038,2021,10,24,8,7,14.29,2021-10-24 08:00:00,2021-10-24,7.0,20342.0,15836.0,16317.0,15039.0,4506.0,1278.0
7039,2021,10,24,9,7,15.03,2021-10-24 09:00:00,2021-10-24,7.78,21670.0,16398.0,16238.0,15232.0,5272.0,1006.0
7040,2021,10,24,10,7,15.33,2021-10-24 10:00:00,2021-10-24,9.15,22212.0,16699.0,16142.0,15426.0,5513.0,716.0
7041,2021,10,24,11,7,15.85,2021-10-24 11:00:00,2021-10-24,9.63,22148.0,16677.0,16263.0,15498.0,5471.0,765.0
7042,2021,10,24,12,7,16.01,2021-10-24 12:00:00,2021-10-24,9.65,21635.0,16575.0,15648.0,15549.0,5060.0,99.0
7043,2021,10,24,13,7,15.99,2021-10-24 13:00:00,2021-10-24,10.1,21486.0,16337.0,15177.0,15571.0,5149.0,-394.0
7044,2021,10,24,14,7,15.7,2021-10-24 14:00:00,2021-10-24,10.63,21342.0,16069.0,14594.0,15396.0,5273.0,-802.0
7045,2021,10,24,15,7,15.75,2021-10-24 15:00:00,2021-10-24,10.91,21534.0,16123.0,15551.0,15425.0,5411.0,126.0
7046,2021,10,24,16,7,15.72,2021-10-24 16:00:00,2021-10-24,12.4,21854.0,16371.0,17356.0,15643.0,5483.0,1713.0
7047,2021,10,24,17,7,17.7,2021-10-24 17:00:00,2021-10-24,12.98,22195.0,16783.0,19013.0,15890.0,5412.0,3123.0
7048,2021,10,24,18,7,17.48,2021-10-24 18:00:00,2021-10-24,12.82,22578.0,17062.0,18891.0,15924.0,5516.0,2967.0
7049,2021,10,24,19,7,17.62,2021-10-24 19:00:00,2021-10-24,12.63,21929.0,16463.0,18498.0,15874.0,5466.0,2624.0
7050,2021,10,24,20,7,16.72,2021-10-24 20:00:00,2021-10-24,12.26,21114.0,15681.0,17528.0,15618.0,5433.0,1910.0
7051,2021,10,24,21,7,16.06,2021-10-24 21:00:00,2021-10-24,12.1,20299.0,15341.0,16093.0,15040.0,4958.0,1053.0
7052,2021,10,24,22,7,14.69,2021-10-24 22:00:00,2021-10-24,12.14,19068.0,14890.0,14868.0,14773.0,4178.0,95.0
7053,2021,10,24,23,7,13.03,2021-10-24 23:00:00,2021-10-24,12.34,17360.0,14388.0,14091.0,14345.0,2972.0,-254.0
7054,2021,10,25,0,1,14.17,2021-10-25 00:00:00,2021-10-25,12.24,14759.0,13984.0,14255.0,13814.0,775.0,441.0
7055,2021,10,25,1,1,14.44,2021-10-25 01:00:00,2021-10-25,11.18,13249.0,13637.0,14404.0,13501.0,-388.0,903.0
7056,2021,10,25,2,1,14.46,2021-10-25 02:00:00,2021-10-25,9.64,12396.0,13390.0,14764.0,13441.0,-994.0,1323.0
7057,2021,10,25,3,1,14.52,2021-10-25 03:00:00,2021-10-25,7.82,11739.0,13248.0,14620.0,13478.0,-1509.0,1142.0
7058,2021,10,25,4,1,15.14,2021-10-25 04:00:00,2021-10-25,7.15,11570.0,13163.0,15320.0,13603.0,-1593.0,1717.0
7059,2021,10,25,5,1,16.11,2021-10-25 05:00:00,2021-10-25,6.89,11319.0,13231.0,16627.0,13915.0,-1912.0,2712.0
7060,2021,10,25,6,1,15.91,2021-10-25 06:00:00,2021-10-25,6.55,11847.0,13571.0,17968.0,14980.0,-1724.0,2988.0
7061,2021,10,25,7,1,15.69,2021-10-25 07:00:00,2021-10-25,6.81,12577.0,13920.0,19843.0,16376.0,-1343.0,3467.0
7062,2021,10,25,8,1,16.25,2021-10-25 08:00:00,2021-10-25,7.0,13595.0,14535.0,20447.0,16605.0,-940.0,3842.0
7063,2021,10,25,9,1,16.53,2021-10-25 09:00:00,2021-10-25,7.78,14326.0,15105.0,20798.0,16331.0,-779.0,4467.0
7064,2021,10,25,10,1,16.86,2021-10-25 10:00:00,2021-10-25,9.15,15055.0,15469.0,20587.0,16416.0,-414.0,4171.0
7065,2021,10,25,11,1,16.56,2021-10-25 11:00:00,2021-10-25,9.63,15380.0,15302.0,20498.0,16438.0,78.0,4060.0
7066,2021,10,25,12,1,17.1,2021-10-25 12:00:00,2021-10-25,9.65,16024.0,15359.0,20211.0,16194.0,665.0,4017.0
7067,2021,10,25,13,1,17.34,2021-10-25 13:00:00,2021-10-25,10.1,16169.0,15127.0,19980.0,16003.0,1042.0,3977.0
7068,2021,10,25,14,1,17.38,2021-10-25 14:00:00,2021-10-25,10.63,16639.0,15068.0,19897.0,16035.0,1571.0,3862.0
7069,2021,10,25,15,1,17.42,2021-10-25 15:00:00,2021-10-25,10.91,17656.0,15228.0,20444.0,16165.0,2428.0,4279.0
7070,2021,10,25,16,1,17.43,2021-10-25 16:00:00,2021-10-25,12.4,18997.0,15368.0,21128.0,16415.0,3629.0,4713.0
7071,2021,10,25,17,1,17.49,2021-10-25 17:00:00,2021-10-25,12.98,20354.0,15939.0,21476.0,16440.0,4415.0,5036.0
7072,2021,10,25,18,1,17.56,2021-10-25 18:00:00,2021-10-25,12.82,20022.0,15804.0,21265.0,16471.0,4218.0,4794.0
7073,2021,10,25,19,1,17.53,2021-10-25 19:00:00,2021-10-25,12.63,19133.0,15595.0,20142.0,16206.0,3538.0,3936.0
7074,2021,10,25,20,1,17.71,2021-10-25 20:00:00,2021-10-25,12.26,17867.0,15313.0,18685.0,15702.0,2554.0,2983.0
7075,2021,10,25,21,1,17.66,2021-10-25 21:00:00,2021-10-25,12.1,17606.0,15041.0,17923.0,15253.0,2565.0,2670.0
7076,2021,10,25,22,1,17.52,2021-10-25 22:00:00,2021-10-25,12.14,16656.0,14460.0,17383.0,14990.0,2196.0,2393.0
7077,2021,10,25,23,1,16.34,2021-10-25 23:00:00,2021-10-25,12.34,15814.0,14062.0,16618.0,14458.0,1752.0,2160.0
7078,2021,10,26,0,2,16.2,2021-10-26 00:00:00,2021-10-26,12.24,15550.0,13788.0,15555.0,13994.0,1762.0,1561.0
7079,2021,10,26,1,2,16.51,2021-10-26 01:00:00,2021-10-26,11.18,15667.0,13722.0,15518.0,13567.0,1945.0,1951.0
7080,2021,10,26,2,2,16.34,2021-10-26 02:00:00,2021-10-26,10.0,15907.0,13693.0,15499.0,13484.0,2214.0,2015.0
7081,2021,10,26,3,2,16.4,2021-10-26 03:00:00,2021-10-26,10.36,16012.0,13559.0,15567.0,13380.0,2453.0,2187.0
7082,2021,10,26,4,2,17.43,2021-10-26 04:00:00,2021-10-26,10.87,16493.0,13647.0,16114.0,13678.0,2846.0,2436.0
7083,2021,10,26,5,2,17.63,2021-10-26 05:00:00,2021-10-26,12.21,17567.0,14054.0,16810.0,14013.0,3513.0,2797.0
7084,2021,10,26,6,2,18.79,2021-10-26 06:00:00,2021-10-26,13.71,19965.0,15397.0,18337.0,15167.0,4568.0,3170.0
7085,2021,10,26,7,2,19.52,2021-10-26 07:00:00,2021-10-26,13.53,21416.0,16743.0,19702.0,16670.0,4673.0,3032.0
7086,2021,10,26,8,2,19.61,2021-10-26 08:00:00,2021-10-26,14.88,21974.0,17040.0,20109.0,17164.0,4934.0,2945.0
7087,2021,10,26,9,2,19.25,2021-10-26 09:00:00,2021-10-26,15.65,22033.0,16871.0,20053.0,17016.0,5162.0,3037.0
7088,2021,10,26,10,2,18.79,2021-10-26 10:00:00,2021-10-26,15.71,21878.0,16607.0,20066.0,16720.0,5271.0,3346.0
7089,2021,10,26,11,2,17.82,2021-10-26 11:00:00,2021-10-26,15.81,21543.0,16335.0,19687.0,16318.0,5208.0,3369.0
7090,2021,10,26,12,2,17.1,2021-10-26 12:00:00,2021-10-26,15.82,21329.0,16228.0,19440.0,16084.0,5101.0,3356.0
7091,2021,10,26,13,2,17.61,2021-10-26 13:00:00,2021-10-26,15.9,21345.0,16209.0,19264.0,16004.0,5136.0,3260.0
7092,2021,10,26,14,2,17.5,2021-10-26 14:00:00,2021-10-26,15.88,21320.0,16305.0,19222.0,15912.0,5015.0,3310.0
7093,2021,10,26,15,2,17.37,2021-10-26 15:00:00,2021-10-26,15.83,21349.0,16385.0,19053.0,16085.0,4964.0,2968.0
7094,2021,10,26,16,2,17.48,2021-10-26 16:00:00,2021-10-26,15.81,21314.0,16680.0,19958.0,16380.0,4634.0,3578.0
7095,2021,10,26,17,2,17.34,2021-10-26 17:00:00,2021-10-26,15.89,21515.0,16904.0,20506.0,16571.0,4611.0,3935.0
7096,2021,10,26,18,2,17.47,2021-10-26 18:00:00,2021-10-26,15.92,21291.0,16895.0,20203.0,16487.0,4396.0,3716.0
7097,2021,10,26,19,2,17.36,2021-10-26 19:00:00,2021-10-26,15.78,20840.0,16693.0,20245.0,16423.0,4147.0,3822.0
7098,2021,10,26,20,2,17.09,2021-10-26 20:00:00,2021-10-26,15.73,19683.0,16099.0,19293.0,16499.0,3584.0,2794.0
7099,2021,10,26,21,2,17.08,2021-10-26 21:00:00,2021-10-26,15.54,18809.0,15527.0,18340.0,16307.0,3282.0,2033.0
7100,2021,10,26,22,2,16.37,2021-10-26 22:00:00,2021-10-26,14.96,17797.0,14883.0,16909.0,15794.0,2914.0,1115.0
7101,2021,10,26,23,2,15.24,2021-10-26 23:00:00,2021-10-26,15.34,16425.0,14164.0,15731.0,15101.0,2261.0,630.0
7102,2021,10,27,0,3,17.53,2021-10-27 00:00:00,2021-10-27,13.53,15706.0,13927.0,15058.0,14611.0,1779.0,447.0
7103,2021,10,27,1,3,17.21,2021-10-27 01:00:00,2021-10-27,11.86,15115.0,13637.0,14459.0,14038.0,1478.0,421.0
7104,2021,10,27,2,3,15.3,2021-10-27 02:00:00,2021-10-27,11.02,14740.0,13352.0,14114.0,13312.0,1388.0,802.0
7105,2021,10,27,3,3,13.44,2021-10-27 03:00:00,2021-10-27,10.35,14719.0,13324.0,13765.0,13251.0,1395.0,514.0
7106,2021,10,27,4,3,12.61,2021-10-27 04:00:00,2021-10-27,10.73,15632.0,13569.0,13356.0,13378.0,2063.0,-22.0
7107,2021,10,27,5,3,12.95,2021-10-27 05:00:00,2021-10-27,12.07,16551.0,13903.0,13926.0,13900.0,2648.0,26.0
7108,2021,10,27,6,3,13.94,2021-10-27 06:00:00,2021-10-27,13.97,18074.0,15071.0,15692.0,15100.0,3003.0,592.0
7109,2021,10,27,7,3,15.12,2021-10-27 07:00:00,2021-10-27,15.11,19852.0,16376.0,16905.0,15854.0,3476.0,1051.0
7110,2021,10,27,8,3,15.11,2021-10-27 08:00:00,2021-10-27,15.52,20319.0,16819.0,17121.0,16399.0,3500.0,722.0
7111,2021,10,27,9,3,14.09,2021-10-27 09:00:00,2021-10-27,16.6,20496.0,16855.0,16901.0,16240.0,3641.0,661.0
7112,2021,10,27,10,3,13.77,2021-10-27 10:00:00,2021-10-27,16.49,19979.0,16464.0,16801.0,16155.0,3515.0,646.0
7113,2021,10,27,11,3,13.31,2021-10-27 11:00:00,2021-10-27,15.58,19369.0,16273.0,17041.0,16101.0,3096.0,940.0
7114,2021,10,27,12,3,13.03,2021-10-27 12:00:00,2021-10-27,15.31,18957.0,16140.0,17021.0,15769.0,2817.0,1252.0
7115,2021,10,27,13,3,12.97,2021-10-27 13:00:00,2021-10-27,15.11,18811.0,16235.0,16854.0,15562.0,2576.0,1292.0
7116,2021,10,27,14,3,13.19,2021-10-27 14:00:00,2021-10-27,15.06,18494.0,16162.0,16663.0,15543.0,2332.0,1120.0
7117,2021,10,27,15,3,13.03,2021-10-27 15:00:00,2021-10-27,15.12,18420.0,16195.0,16579.0,15650.0,2225.0,929.0
7118,2021,10,27,16,3,13.33,2021-10-27 16:00:00,2021-10-27,15.14,19043.0,16756.0,16697.0,15724.0,2287.0,973.0
7119,2021,10,27,17,3,14.04,2021-10-27 17:00:00,2021-10-27,15.49,20127.0,17045.0,17084.0,16106.0,3082.0,978.0
7120,2021,10,27,18,3,15.78,2021-10-27 18:00:00,2021-10-27,15.68,19521.0,16731.0,17015.0,16349.0,2790.0,666.0
7121,2021,10,27,19,3,15.59,2021-10-27 19:00:00,2021-10-27,15.68,17740.0,16414.0,17143.0,16304.0,1326.0,839.0
7122,2021,10,27,20,3,15.36,2021-10-27 20:00:00,2021-10-27,15.08,16853.0,16192.0,16772.0,15992.0,661.0,780.0
7123,2021,10,27,21,3,14.04,2021-10-27 21:00:00,2021-10-27,13.81,16186.0,15775.0,16272.0,15779.0,411.0,493.0
7124,2021,10,27,22,3,12.12,2021-10-27 22:00:00,2021-10-27,12.82,15238.0,15168.0,15393.0,15232.0,70.0,161.0
7125,2021,10,27,23,3,6.88,2021-10-27 23:00:00,2021-10-27,11.98,13455.0,14420.0,14261.0,14508.0,-965.0,-247.0
7126,2021,10,28,0,4,12.07,2021-10-28 00:00:00,2021-10-28,8.74,11659.0,13846.0,13864.0,13824.0,-2187.0,40.0
7127,2021,10,28,1,4,7.87,2021-10-28 01:00:00,2021-10-28,8.38,11287.0,13686.0,13423.0,13365.0,-2399.0,58.0
7128,2021,10,28,2,4,7.48,2021-10-28 02:00:00,2021-10-28,8.23,11480.0,13581.0,13382.0,13250.0,-2101.0,132.0
7129,2021,10,28,3,4,9.68,2021-10-28 03:00:00,2021-10-28,8.12,12469.0,13706.0,13142.0,13149.0,-1237.0,-7.0
7130,2021,10,28,4,4,10.51,2021-10-28 04:00:00,2021-10-28,8.12,13130.0,13963.0,13548.0,13218.0,-833.0,330.0
7131,2021,10,28,5,4,13.53,2021-10-28 05:00:00,2021-10-28,8.26,14403.0,14305.0,14260.0,13563.0,98.0,697.0
7132,2021,10,28,6,4,14.95,2021-10-28 06:00:00,2021-10-28,10.57,16533.0,15583.0,15693.0,14725.0,950.0,968.0
7133,2021,10,28,7,4,15.93,2021-10-28 07:00:00,2021-10-28,12.06,18783.0,16727.0,17045.0,16011.0,2056.0,1034.0
7134,2021,10,28,8,4,16.52,2021-10-28 08:00:00,2021-10-28,13.25,18637.0,16779.0,17300.0,16219.0,1858.0,1081.0
