Aar;Mnd;Dag;Time;Ukedag;PrisOre
2021;8;16;19;1;72.57
2021;8;16;20;1;72.56
2021;8;16;21;1;72.59
2021;8;16;22;1;70.98
2021;8;16;23;1;62.28
2021;8;17;0;2;63.41
2021;8;17;1;2;61.69
2021;8;17;2;2;50.35
2021;8;17;3;2;40.17
2021;8;17;4;2;37.52
2021;8;17;5;2;51.95
2021;8;17;6;2;66.77
2021;8;17;7;2;70.13
2021;8;17;8;2;71.35
2021;8;17;9;2;69.82
2021;8;17;10;2;69.37
2021;8;17;11;2;68.60
2021;8;17;12;2;67.99
2021;8;17;13;2;67.34
2021;8;17;14;2;65.78
2021;8;17;15;2;65.99
2021;8;17;16;2;66.98
2021;8;17;17;2;69.45
2021;8;17;18;2;69.60
2021;8;17;19;2;68.97
2021;8;17;20;2;67.95
2021;8;17;21;2;66.20
2021;8;17;22;2;61.05
2021;8;17;23;2;51.84
2021;8;18;0;3;43.56
2021;8;18;1;3;39.72
2021;8;18;2;3;35.82
2021;8;18;3;3;35.23
2021;8;18;4;3;35.07
2021;8;18;5;3;35.75
2021;8;18;6;3;50.06
2021;8;18;7;3;57.96
2021;8;18;8;3;59.50
2021;8;18;9;3;60.14
2021;8;18;10;3;60.49
2021;8;18;11;3;60.50
2021;8;18;12;3;60.93
2021;8;18;13;3;61.33
2021;8;18;14;3;61.59
2021;8;18;15;3;60.12
2021;8;18;16;3;56.83
2021;8;18;17;3;54.64
2021;8;18;18;3;52.43
2021;8;18;19;3;49.85
2021;8;18;20;3;49.14
2021;8;18;21;3;49.21
2021;8;18;22;3;48.51
2021;8;18;23;3;46.71
2021;8;19;0;4;37.17
2021;8;19;1;4;34.12
2021;8;19;2;4;30.88
2021;8;19;3;4;30.59
2021;8;19;4;4;30.64
2021;8;19;5;4;33.17
2021;8;19;6;4;41.65
2021;8;19;7;4;43.44
2021;8;19;8;4;47.14
2021;8;19;9;4;47.68
2021;8;19;10;4;47.99
2021;8;19;11;4;48.32
2021;8;19;12;4;48.56
2021;8;19;13;4;49.63
2021;8;19;14;4;50.03
2021;8;19;15;4;47.89
2021;8;19;16;4;47.63
2021;8;19;17;4;47.37
2021;8;19;18;4;47.13
2021;8;19;19;4;47.13
2021;8;19;20;4;47.13
2021;8;19;21;4;47.35
2021;8;19;22;4;47.32
2021;8;19;23;4;47.02
2021;8;20;0;5;27.31
2021;8;20;1;5;26.81
2021;8;20;2;5;27.05
2021;8;20;3;5;27.62
2021;8;20;4;5;28.55
2021;8;20;5;5;29.80
2021;8;20;6;5;57.55
2021;8;20;7;5;59.83
2021;8;20;8;5;61.35
2021;8;20;9;5;61.26
2021;8;20;10;5;61.64
2021;8;20;11;5;61.78
2021;8;20;12;5;61.90
2021;8;20;13;5;61.23
2021;8;20;14;5;61.56
2021;8;20;15;5;59.80
2021;8;20;16;5;59.42
2021;8;20;17;5;58.95
2021;8;20;18;5;59.19
2021;8;20;19;5;59.00
2021;8;20;20;5;58.92
2021;8;20;21;5;59.46
2021;8;20;22;5;58.29
2021;8;20;23;5;52.11
2021;8;21;0;6;48.42
2021;8;21;1;6;45.41
2021;8;21;2;6;44.79
2021;8;21;3;6;44.07
2021;8;21;4;6;43.73
2021;8;21;5;6;38.16
2021;8;21;6;6;45.52
2021;8;21;7;6;50.57
2021;8;21;8;6;56.16
2021;8;21;9;6;57.12
2021;8;21;10;6;57.54
2021;8;21;11;6;57.60
2021;8;21;12;6;56.91
2021;8;21;13;6;57.05
2021;8;21;14;6;56.87
2021;8;21;15;6;57.21
2021;8;21;16;6;58.12
2021;8;21;17;6;59.15
2021;8;21;18;6;60.14
2021;8;21;19;6;60.51
2021;8;21;20;6;59.70
2021;8;21;21;6;59.78
2021;8;21;22;6;57.70
2021;8;21;23;6;53.34
2021;8;22;0;7;51.67
2021;8;22;1;7;48.29
2021;8;22;2;7;45.66
2021;8;22;3;7;44.79
2021;8;22;4;7;44.14
2021;8;22;5;7;45.06
2021;8;22;6;7;45.63
2021;8;22;7;7;51.89
2021;8;22;8;7;54.50
2021;8;22;9;7;57.22
2021;8;22;10;7;58.52
2021;8;22;11;7;58.46
2021;8;22;12;7;58.03
2021;8;22;13;7;58.25
2021;8;22;14;7;57.88
2021;8;22;15;7;58.61
2021;8;22;16;7;59.35
2021;8;22;17;7;59.97
2021;8;22;18;7;62.69
2021;8;22;19;7;63.39
2021;8;22;20;7;61.22
2021;8;22;21;7;59.80
2021;8;22;22;7;57.68
2021;8;22;23;7;52.71
2021;8;23;0;1;51.96
2021;8;23;1;1;49.82
2021;8;23;2;1;48.33
2021;8;23;3;1;48.32
2021;8;23;4;1;49.40
2021;8;23;5;1;52.90
2021;8;23;6;1;55.99
2021;8;23;7;1;62.14
2021;8;23;8;1;72.57
2021;8;23;9;1;76.62
2021;8;23;10;1;75.20
2021;8;23;11;1;73.61
2021;8;23;12;1;74.65
2021;8;23;13;1;75.54
2021;8;23;14;1;73.40
2021;8;23;15;1;73.82
2021;8;23;16;1;77.67
2021;8;23;17;1;83.07
2021;8;23;18;1;84.03
2021;8;23;19;1;83.11
2021;8;23;20;1;82.40
2021;8;23;21;1;81.23
2021;8;23;22;1;67.05
2021;8;23;23;1;59.61
2021;8;24;0;2;67.04
2021;8;24;1;2;64.90
2021;8;24;2;2;64.85
2021;8;24;3;2;64.33
2021;8;24;4;2;66.04
2021;8;24;5;2;72.07
2021;8;24;6;2;81.65
2021;8;24;7;2;85.06
2021;8;24;8;2;97.70
2021;8;24;9;2;95.04
2021;8;24;10;2;86.62
2021;8;24;11;2;80.42
2021;8;24;12;2;71.08
2021;8;24;13;2;64.33
2021;8;24;14;2;61.44
2021;8;24;15;2;58.07
2021;8;24;16;2;56.21
2021;8;24;17;2;54.33
2021;8;24;18;2;53.06
2021;8;24;19;2;50.91
2021;8;24;20;2;48.15
2021;8;24;21;2;47.81
2021;8;24;22;2;46.39
2021;8;24;23;2;28.31
2021;8;25;0;3;24.27
2021;8;25;1;3;22.11
2021;8;25;2;3;21.42
2021;8;25;3;3;19.49
2021;8;25;4;3;23.15
2021;8;25;5;3;30.84
2021;8;25;6;3;41.97
2021;8;25;7;3;42.37
2021;8;25;8;3;42.45
2021;8;25;9;3;42.45
2021;8;25;10;3;42.40
2021;8;25;11;3;42.19
2021;8;25;12;3;41.98
2021;8;25;13;3;41.71
2021;8;25;14;3;41.83
2021;8;25;15;3;41.83
2021;8;25;16;3;41.83
2021;8;25;17;3;42.06
2021;8;25;18;3;41.85
2021;8;25;19;3;41.96
2021;8;25;20;3;42.17
2021;8;25;21;3;42.50
2021;8;25;22;3;40.89
2021;8;25;23;3;33.89
2021;8;26;0;4;26.85
2021;8;26;1;4;28.32
2021;8;26;2;4;27.19
2021;8;26;3;4;28.12
2021;8;26;4;4;29.74
2021;8;26;5;4;37.70
2021;8;26;6;4;47.77
2021;8;26;7;4;52.22
2021;8;26;8;4;54.90
2021;8;26;9;4;56.02
2021;8;26;10;4;54.10
2021;8;26;11;4;54.20
2021;8;26;12;4;54.26
2021;8;26;13;4;54.21
2021;8;26;14;4;54.24
2021;8;26;15;4;52.63
2021;8;26;16;4;53.83
2021;8;26;17;4;54.84
2021;8;26;18;4;55.44
2021;8;26;19;4;56.63
2021;8;26;20;4;58.31
2021;8;26;21;4;57.55
2021;8;26;22;4;51.64
2021;8;26;23;4;48.37
2021;8;27;0;5;44.45
2021;8;27;1;5;43.86
2021;8;27;2;5;43.67
2021;8;27;3;5;44.08
2021;8;27;4;5;45.30
2021;8;27;5;5;47.45
2021;8;27;6;5;51.76
2021;8;27;7;5;52.19
2021;8;27;8;5;53.33
2021;8;27;9;5;54.07
2021;8;27;10;5;54.11
2021;8;27;11;5;51.87
2021;8;27;12;5;51.97
2021;8;27;13;5;53.07
2021;8;27;14;5;53.40
2021;8;27;15;5;53.21
2021;8;27;16;5;52.04
2021;8;27;17;5;52.18
2021;8;27;18;5;53.54
2021;8;27;19;5;53.60
2021;8;27;20;5;53.43
2021;8;27;21;5;54.08
2021;8;27;22;5;53.96
2021;8;27;23;5;51.21
2021;8;28;0;6;50.26
2021;8;28;1;6;49.65
2021;8;28;2;6;49.51
2021;8;28;3;6;49.25
2021;8;28;4;6;49.06
2021;8;28;5;6;49.22
2021;8;28;6;6;49.08
2021;8;28;7;6;50.24
2021;8;28;8;6;51.96
2021;8;28;9;6;56.97
2021;8;28;10;6;57.42
2021;8;28;11;6;57.01
2021;8;28;12;6;56.57
2021;8;28;13;6;56.75
2021;8;28;14;6;56.01
2021;8;28;15;6;56.46
2021;8;28;16;6;56.76
2021;8;28;17;6;56.94
2021;8;28;18;6;56.76
2021;8;28;19;6;56.71
2021;8;28;20;6;57.27
2021;8;28;21;6;59.40
2021;8;28;22;6;59.49
2021;8;28;23;6;52.80
2021;8;29;0;7;51.20
2021;8;29;1;7;51.05
2021;8;29;2;7;51.00
2021;8;29;3;7;51.08
2021;8;29;4;7;51.05
2021;8;29;5;7;51.21
2021;8;29;6;7;51.23
2021;8;29;7;7;55.90
2021;8;29;8;7;57.69
2021;8;29;9;7;59.62
2021;8;29;10;7;59.65
2021;8;29;11;7;59.11
2021;8;29;12;7;58.91
2021;8;29;13;7;57.65
2021;8;29;14;7;57.04
2021;8;29;15;7;57.05
2021;8;29;16;7;56.41
2021;8;29;17;7;57.02
2021;8;29;18;7;57.28
2021;8;29;19;7;56.23
2021;8;29;20;7;56.31
2021;8;29;21;7;55.48
2021;8;29;22;7;57.03
2021;8;29;23;7;52.32
2021;8;30;0;1;50.87
2021;8;30;1;1;50.51
2021;8;30;2;1;50.54
2021;8;30;3;1;50.54
2021;8;30;4;1;51.11
2021;8;30;5;1;56.45
2021;8;30;6;1;59.70
2021;8;30;7;1;62.28
2021;8;30;8;1;69.35
2021;8;30;9;1;77.74
2021;8;30;10;1;70.55
2021;8;30;11;1;69.37
2021;8;30;12;1;65.45
2021;8;30;13;1;65.05
2021;8;30;14;1;64.81
2021;8;30;15;1;62.34
2021;8;30;16;1;61.32
2021;8;30;17;1;61.24
2021;8;30;18;1;60.28
2021;8;30;19;1;59.31
2021;8;30;20;1;56.56
2021;8;30;21;1;53.51
2021;8;30;22;1;51.77
2021;8;30;23;1;50.49
2021;8;31;0;2;47.99
2021;8;31;1;2;46.89
2021;8;31;2;2;46.41
2021;8;31;3;2;46.18
2021;8;31;4;2;46.77
2021;8;31;5;2;47.19
2021;8;31;6;2;47.10
2021;8;31;7;2;48.85
2021;8;31;8;2;51.28
2021;8;31;9;2;50.54
2021;8;31;10;2;48.68
2021;8;31;11;2;48.13
2021;8;31;12;2;47.64
2021;8;31;13;2;47.30
2021;8;31;14;2;46.96
2021;8;31;15;2;46.65
2021;8;31;16;2;46.44
2021;8;31;17;2;45.48
2021;8;31;18;2;44.74
2021;8;31;19;2;44.53
2021;8;31;20;2;44.32
2021;8;31;21;2;44.00
2021;8;31;22;2;40.45
2021;8;31;23;2;31.57
2021;9;1;0;3;28.43
2021;9;1;1;3;26.53
2021;9;1;2;3;27.80
2021;9;1;3;3;28.94
2021;9;1;4;3;32.07
2021;9;1;5;3;40.33
2021;9;1;6;3;43.83
2021;9;1;7;3;46.99
2021;9;1;8;3;47.26
2021;9;1;9;3;47.14
2021;9;1;10;3;46.70
2021;9;1;11;3;46.34
2021;9;1;12;3;44.26
2021;9;1;13;3;44.97
2021;9;1;14;3;44.35
2021;9;1;15;3;44.12
2021;9;1;16;3;41.70
2021;9;1;17;3;41.12
2021;9;1;18;3;42.44
2021;9;1;19;3;43.40
2021;9;1;20;3;46.58
2021;9;1;21;3;46.92
2021;9;1;22;3;46.63
2021;9;1;23;3;40.34
2021;9;2;0;4;43.66
2021;9;2;1;4;45.34
2021;9;2;2;4;46.02
2021;9;2;3;4;46.49
2021;9;2;4;4;46.89
2021;9;2;5;4;49.52
2021;9;2;6;4;52.16
2021;9;2;7;4;52.42
2021;9;2;8;4;52.52
2021;9;2;9;4;52.85
2021;9;2;10;4;51.85
2021;9;2;11;4;50.18
2021;9;2;12;4;48.99
2021;9;2;13;4;48.77
2021;9;2;14;4;48.61
2021;9;2;15;4;48.44
2021;9;2;16;4;48.11
2021;9;2;17;4;46.87
2021;9;2;18;4;46.80
2021;9;2;19;4;46.73
2021;9;2;20;4;46.64
2021;9;2;21;4;46.60
2021;9;2;22;4;46.38
2021;9;2;23;4;41.78
2021;9;3;0;5;31.04
2021;9;3;1;5;31.03
2021;9;3;2;5;31.12
2021;9;3;3;5;33.12
2021;9;3;4;5;40.81
2021;9;3;5;5;45.98
2021;9;3;6;5;46.99
2021;9;3;7;5;49.42
2021;9;3;8;5;49.99
2021;9;3;9;5;49.91
2021;9;3;10;5;49.86
2021;9;3;11;5;49.61
2021;9;3;12;5;48.25
2021;9;3;13;5;48.01
2021;9;3;14;5;47.92
2021;9;3;15;5;46.88
2021;9;3;16;5;47.14
2021;9;3;17;5;48.38
2021;9;3;18;5;49.85
2021;9;3;19;5;50.34
2021;9;3;20;5;50.39
2021;9;3;21;5;50.32
2021;9;3;22;5;50.15
2021;9;3;23;5;48.13
2021;9;4;0;6;48.35
2021;9;4;1;6;47.76
2021;9;4;2;6;47.75
2021;9;4;3;6;47.89
2021;9;4;4;6;48.07
2021;9;4;5;6;47.77
2021;9;4;6;6;49.35
2021;9;4;7;6;50.27
2021;9;4;8;6;51.39
2021;9;4;9;6;51.66
2021;9;4;10;6;51.74
2021;9;4;11;6;51.64
2021;9;4;12;6;51.46
2021;9;4;13;6;51.50
2021;9;4;14;6;51.78
2021;9;4;15;6;52.19
2021;9;4;16;6;53.07
2021;9;4;17;6;54.81
2021;9;4;18;6;53.88
2021;9;4;19;6;54.38
2021;9;4;20;6;54.83
2021;9;4;21;6;54.15
2021;9;4;22;6;53.33
2021;9;4;23;6;53.59
2021;9;5;0;7;53.27
2021;9;5;1;7;53.26
2021;9;5;2;7;52.98
2021;9;5;3;7;52.95
2021;9;5;4;7;52.91
2021;9;5;5;7;52.51
2021;9;5;6;7;51.11
2021;9;5;7;7;51.96
2021;9;5;8;7;52.58
2021;9;5;9;7;53.74
2021;9;5;10;7;55.60
2021;9;5;11;7;54.32
2021;9;5;12;7;53.61
2021;9;5;13;7;53.19
2021;9;5;14;7;53.24
2021;9;5;15;7;52.76
2021;9;5;16;7;52.85
2021;9;5;17;7;52.99
2021;9;5;18;7;53.10
2021;9;5;19;7;53.06
2021;9;5;20;7;53.05
2021;9;5;21;7;52.39
2021;9;5;22;7;52.11
2021;9;5;23;7;50.71
2021;9;6;0;1;53.10
2021;9;6;1;1;52.17
2021;9;6;2;1;52.13
2021;9;6;3;1;52.44
2021;9;6;4;1;52.69
2021;9;6;5;1;53.57
2021;9;6;6;1;52.55
2021;9;6;7;1;53.10
2021;9;6;8;1;52.40
2021;9;6;9;1;52.64
2021;9;6;10;1;52.58
2021;9;6;11;1;52.45
2021;9;6;12;1;52.18
2021;9;6;13;1;51.92
2021;9;6;14;1;51.52
2021;9;6;15;1;51.26
2021;9;6;16;1;51.63
2021;9;6;17;1;51.32
2021;9;6;18;1;51.63
2021;9;6;19;1;51.25
2021;9;6;20;1;50.97
2021;9;6;21;1;50.65
2021;9;6;22;1;49.89
2021;9;6;23;1;49.20
2021;9;7;0;2;49.72
2021;9;7;1;2;49.35
2021;9;7;2;2;48.70
2021;9;7;3;2;48.73
2021;9;7;4;2;48.00
2021;9;7;5;2;47.20
2021;9;7;6;2;44.88
2021;9;7;7;2;49.16
2021;9;7;8;2;48.10
2021;9;7;9;2;48.20
2021;9;7;10;2;46.80
2021;9;7;11;2;45.35
2021;9;7;12;2;45.51
2021;9;7;13;2;45.55
2021;9;7;14;2;44.52
2021;9;7;15;2;45.74
2021;9;7;16;2;45.60
2021;9;7;17;2;45.20
2021;9;7;18;2;43.30
2021;9;7;19;2;43.68
2021;9;7;20;2;43.54
2021;9;7;21;2;41.75
2021;9;7;22;2;40.91
2021;9;7;23;2;33.79
2021;9;8;0;3;27.78
2021;9;8;1;3;25.22
2021;9;8;2;3;22.06
2021;9;8;3;3;27.02
2021;9;8;4;3;31.63
2021;9;8;5;3;39.68
2021;9;8;6;3;40.67
2021;9;8;7;3;41.58
2021;9;8;8;3;47.22
2021;9;8;9;3;49.72
2021;9;8;10;3;50.89
2021;9;8;11;3;51.01
2021;9;8;12;3;51.19
2021;9;8;13;3;51.11
2021;9;8;14;3;51.10
2021;9;8;15;3;51.16
2021;9;8;16;3;51.55
2021;9;8;17;3;51.73
2021;9;8;18;3;52.16
2021;9;8;19;3;52.58
2021;9;8;20;3;52.77
2021;9;8;21;3;52.96
2021;9;8;22;3;52.06
2021;9;8;23;3;50.43
2021;9;9;0;4;50.34
2021;9;9;1;4;49.95
2021;9;9;2;4;49.43
2021;9;9;3;4;49.41
2021;9;9;4;4;49.64
2021;9;9;5;4;50.37
2021;9;9;6;4;51.06
2021;9;9;7;4;54.00
2021;9;9;8;4;58.25
2021;9;9;9;4;58.45
2021;9;9;10;4;58.54
2021;9;9;11;4;58.42
2021;9;9;12;4;58.20
2021;9;9;13;4;57.88
2021;9;9;14;4;57.38
2021;9;9;15;4;57.34
2021;9;9;16;4;57.56
2021;9;9;17;4;57.66
2021;9;9;18;4;57.33
2021;9;9;19;4;57.04
2021;9;9;20;4;56.37
2021;9;9;21;4;55.84
2021;9;9;22;4;55.36
2021;9;9;23;4;54.71
2021;9;10;0;5;55.96
2021;9;10;1;5;56.28
2021;9;10;2;5;55.85
2021;9;10;3;5;55.79
2021;9;10;4;5;55.59
2021;9;10;5;5;55.25
2021;9;10;6;5;56.34
2021;9;10;7;5;60.07
2021;9;10;8;5;60.78
2021;9;10;9;5;61.38
2021;9;10;10;5;60.80
2021;9;10;11;5;60.37
2021;9;10;12;5;59.83
2021;9;10;13;5;59.54
2021;9;10;14;5;59.13
2021;9;10;15;5;58.62
2021;9;10;16;5;58.35
2021;9;10;17;5;59.37
2021;9;10;18;5;58.39
2021;9;10;19;5;58.37
2021;9;10;20;5;58.64
2021;9;10;21;5;58.37
2021;9;10;22;5;57.48
2021;9;10;23;5;56.34
2021;9;11;0;6;51.10
2021;9;11;1;6;50.51
2021;9;11;2;6;50.03
2021;9;11;3;6;49.90
2021;9;11;4;6;49.85
2021;9;11;5;6;49.85
2021;9;11;6;6;49.62
2021;9;11;7;6;49.89
2021;9;11;8;6;50.26
2021;9;11;9;6;51.08
2021;9;11;10;6;50.69
2021;9;11;11;6;50.32
2021;9;11;12;6;49.91
2021;9;11;13;6;49.74
2021;9;11;14;6;49.43
2021;9;11;15;6;49.37
2021;9;11;16;6;49.34
2021;9;11;17;6;49.39
2021;9;11;18;6;49.45
2021;9;11;19;6;49.63
2021;9;11;20;6;49.62
2021;9;11;21;6;49.42
2021;9;11;22;6;48.70
2021;9;11;23;6;47.06
2021;9;12;0;7;50.57
2021;9;12;1;7;49.99
2021;9;12;2;7;48.99
2021;9;12;3;7;47.71
2021;9;12;4;7;47.20
2021;9;12;5;7;46.78
2021;9;12;6;7;46.49
2021;9;12;7;7;47.17
2021;9;12;8;7;47.54
2021;9;12;9;7;48.35
2021;9;12;10;7;49.14
2021;9;12;11;7;48.86
2021;9;12;12;7;48.05
2021;9;12;13;7;48.15
2021;9;12;14;7;48.67
2021;9;12;15;7;48.64
2021;9;12;16;7;48.22
2021;9;12;17;7;47.98
2021;9;12;18;7;47.90
2021;9;12;19;7;47.36
2021;9;12;20;7;47.55
2021;9;12;21;7;47.97
2021;9;12;22;7;48.14
2021;9;12;23;7;47.41
2021;9;13;0;1;47.21
2021;9;13;1;1;46.86
2021;9;13;2;1;47.23
2021;9;13;3;1;43.85
2021;9;13;4;1;43.87
2021;9;13;5;1;48.18
2021;9;13;6;1;51.66
2021;9;13;7;1;52.45
2021;9;13;8;1;52.47
2021;9;13;9;1;51.67
2021;9;13;10;1;51.74
2021;9;13;11;1;51.65
2021;9;13;12;1;51.43
2021;9;13;13;1;51.61
2021;9;13;14;1;52.16
2021;9;13;15;1;52.42
2021;9;13;16;1;52.43
2021;9;13;17;1;53.56
2021;9;13;18;1;54.95
2021;9;13;19;1;55.19
2021;9;13;20;1;55.85
2021;9;13;21;1;55.90
2021;9;13;22;1;55.50
2021;9;13;23;1;52.52
2021;9;14;0;2;53.30
2021;9;14;1;2;53.11
2021;9;14;2;2;53.31
2021;9;14;3;2;54.08
2021;9;14;4;2;54.99
2021;9;14;5;2;57.11
2021;9;14;6;2;58.03
2021;9;14;7;2;58.93
2021;9;14;8;2;59.90
2021;9;14;9;2;59.94
2021;9;14;10;2;59.45
2021;9;14;11;2;59.81
2021;9;14;12;2;59.05
2021;9;14;13;2;59.11
2021;9;14;14;2;59.58
2021;9;14;15;2;59.99
2021;9;14;16;2;60.88
2021;9;14;17;2;62.35
2021;9;14;18;2;62.44
2021;9;14;19;2;62.78
2021;9;14;20;2;62.94
2021;9;14;21;2;62.49
2021;9;14;22;2;63.03
2021;9;14;23;2;61.39
2021;9;15;0;3;61.86
2021;9;15;1;3;61.60
2021;9;15;2;3;61.86
2021;9;15;3;3;62.00
2021;9;15;4;3;61.87
2021;9;15;5;3;61.87
2021;9;15;6;3;63.14
2021;9;15;7;3;66.89
2021;9;15;8;3;67.71
2021;9;15;9;3;70.31
2021;9;15;10;3;71.74
2021;9;15;11;3;71.19
2021;9;15;12;3;71.85
2021;9;15;13;3;67.10
2021;9;15;14;3;69.48
2021;9;15;15;3;71.83
2021;9;15;16;3;71.82
2021;9;15;17;3;71.81
2021;9;15;18;3;66.61
2021;9;15;19;3;64.09
2021;9;15;20;3;63.34
2021;9;15;21;3;62.91
2021;9;15;22;3;62.45
2021;9;15;23;3;61.94
2021;9;16;0;4;63.88
2021;9;16;1;4;63.75
2021;9;16;2;4;63.53
2021;9;16;3;4;63.47
2021;9;16;4;4;63.43
2021;9;16;5;4;63.87
2021;9;16;6;4;65.44
2021;9;16;7;4;65.49
2021;9;16;8;4;65.63
2021;9;16;9;4;66.53
2021;9;16;10;4;66.48
2021;9;16;11;4;67.08
2021;9;16;12;4;66.67
2021;9;16;13;4;67.60
2021;9;16;14;4;67.83
2021;9;16;15;4;68.97
2021;9;16;16;4;67.47
2021;9;16;17;4;67.70
2021;9;16;18;4;65.60
2021;9;16;19;4;65.48
2021;9;16;20;4;65.10
2021;9;16;21;4;64.71
2021;9;16;22;4;64.49
2021;9;16;23;4;64.35
2021;9;17;0;5;63.43
2021;9;17;1;5;63.30
2021;9;17;2;5;63.22
2021;9;17;3;5;63.10
2021;9;17;4;5;63.13
2021;9;17;5;5;63.05
2021;9;17;6;5;64.82
2021;9;17;7;5;65.21
2021;9;17;8;5;65.02
2021;9;17;9;5;65.03
2021;9;17;10;5;64.97
2021;9;17;11;5;65.09
2021;9;17;12;5;65.07
2021;9;17;13;5;64.14
2021;9;17;14;5;64.18
2021;9;17;15;5;64.49
2021;9;17;16;5;64.35
2021;9;17;17;5;63.56
2021;9;17;18;5;63.30
2021;9;17;19;5;61.70
2021;9;17;20;5;60.32
2021;9;17;21;5;59.65
2021;9;17;22;5;59.29
2021;9;17;23;5;56.47
2021;9;18;0;6;56.23
2021;9;18;1;6;56.09
2021;9;18;2;6;55.18
2021;9;18;3;6;56.14
2021;9;18;4;6;56.89
2021;9;18;5;6;59.75
2021;9;18;6;6;59.42
2021;9;18;7;6;58.62
2021;9;18;8;6;59.72
2021;9;18;9;6;60.84
2021;9;18;10;6;62.46
2021;9;18;11;6;62.50
2021;9;18;12;6;62.59
2021;9;18;13;6;62.43
2021;9;18;14;6;62.48
2021;9;18;15;6;63.05
2021;9;18;16;6;65.31
2021;9;18;17;6;66.42
2021;9;18;18;6;67.29
2021;9;18;19;6;66.92
2021;9;18;20;6;66.48
2021;9;18;21;6;66.26
2021;9;18;22;6;66.24
2021;9;18;23;6;66.06
2021;9;19;0;7;65.60
2021;9;19;1;7;65.57
2021;9;19;2;7;64.90
2021;9;19;3;7;64.86
2021;9;19;4;7;64.44
2021;9;19;5;7;64.44
2021;9;19;6;7;64.52
2021;9;19;7;7;62.70
2021;9;19;8;7;63.53
2021;9;19;9;7;65.61
2021;9;19;10;7;65.64
2021;9;19;11;7;67.31
2021;9;19;12;7;67.66
2021;9;19;13;7;67.64
2021;9;19;14;7;67.66
2021;9;19;15;7;68.94
2021;9;19;16;7;69.11
2021;9;19;17;7;69.14
2021;9;19;18;7;68.87
2021;9;19;19;7;68.30
2021;9;19;20;7;67.74
2021;9;19;21;7;65.61
2021;9;19;22;7;63.05
2021;9;19;23;7;61.15
2021;9;20;0;1;62.06
2021;9;20;1;1;60.97
2021;9;20;2;1;59.71
2021;9;20;3;1;59.55
2021;9;20;4;1;60.51
2021;9;20;5;1;62.01
2021;9;20;6;1;63.04
2021;9;20;7;1;72.02
2021;9;20;8;1;72.07
2021;9;20;9;1;72.11
2021;9;20;10;1;71.99
2021;9;20;11;1;71.82
2021;9;20;12;1;71.82
2021;9;20;13;1;71.61
2021;9;20;14;1;71.59
2021;9;20;15;1;70.87
2021;9;20;16;1;69.76
2021;9;20;17;1;70.70
2021;9;20;18;1;69.39
2021;9;20;19;1;67.70
2021;9;20;20;1;67.17
2021;9;20;21;1;63.19
2021;9;20;22;1;61.81
2021;9;20;23;1;59.90
2021;9;21;0;2;60.81
2021;9;21;1;2;59.42
2021;9;21;2;2;59.02
2021;9;21;3;2;59.32
2021;9;21;4;2;60.89
2021;9;21;5;2;61.59
2021;9;21;6;2;62.49
2021;9;21;7;2;66.50
2021;9;21;8;2;66.65
2021;9;21;9;2;66.25
2021;9;21;10;2;64.52
2021;9;21;11;2;62.46
2021;9;21;12;2;62.06
2021;9;21;13;2;61.95
2021;9;21;14;2;61.66
2021;9;21;15;2;61.24
2021;9;21;16;2;61.91
2021;9;21;17;2;62.03
2021;9;21;18;2;62.60
2021;9;21;19;2;65.10
2021;9;21;20;2;67.64
2021;9;21;21;2;64.51
2021;9;21;22;2;61.62
2021;9;21;23;2;58.86
2021;9;22;0;3;50.80
2021;9;22;1;3;51.93
2021;9;22;2;3;51.35
2021;9;22;3;3;54.16
2021;9;22;4;3;56.12
2021;9;22;5;3;58.53
2021;9;22;6;3;58.79
2021;9;22;7;3;58.81
2021;9;22;8;3;58.85
2021;9;22;9;3;59.30
2021;9;22;10;3;60.22
2021;9;22;11;3;60.34
2021;9;22;12;3;61.39
2021;9;22;13;3;60.01
2021;9;22;14;3;59.56
2021;9;22;15;3;59.21
2021;9;22;16;3;58.52
2021;9;22;17;3;58.64
2021;9;22;18;3;58.63
2021;9;22;19;3;58.63
2021;9;22;20;3;58.77
2021;9;22;21;3;58.80
2021;9;22;22;3;57.02
2021;9;22;23;3;51.42
2021;9;23;0;4;30.41
2021;9;23;1;4;30.07
2021;9;23;2;4;37.03
2021;9;23;3;4;41.71
2021;9;23;4;4;55.14
2021;9;23;5;4;59.88
2021;9;23;6;4;63.24
2021;9;23;7;4;63.26
2021;9;23;8;4;64.08
2021;9;23;9;4;64.94
2021;9;23;10;4;61.94
2021;9;23;11;4;59.55
2021;9;23;12;4;58.01
2021;9;23;13;4;56.27
2021;9;23;14;4;54.42
2021;9;23;15;4;54.11
2021;9;23;16;4;53.84
2021;9;23;17;4;54.24
2021;9;23;18;4;53.34
2021;9;23;19;4;53.12
2021;9;23;20;4;52.09
2021;9;23;21;4;51.67
2021;9;23;22;4;51.26
2021;9;23;23;4;50.15
2021;9;24;0;5;30.41
2021;9;24;1;5;30.07
2021;9;24;2;5;37.03
2021;9;24;3;5;41.71
2021;9;24;4;5;55.14
2021;9;24;5;5;59.88
2021;9;24;6;5;63.24
2021;9;24;7;5;63.26
2021;9;24;8;5;64.08
2021;9;24;9;5;64.94
2021;9;24;10;5;61.94
2021;9;24;11;5;59.55
2021;9;24;12;5;58.01
2021;9;24;13;5;56.27
