Production;Consumption;F_Aar;F_Mnd;F_Dag;F_Time
15791;11228;2020;7;25;23
15398;10895;2020;7;26;0
15109;10586;2020;7;26;1
15114;10409;2020;7;26;2
15021;10431;2020;7;26;3
14808;10292;2020;7;26;4
14444;10133;2020;7;26;5
13786;9877;2020;7;26;6
14162;10128;2020;7;26;7
15321;10599;2020;7;26;8
15872;11100;2020;7;26;9
16090;11396;2020;7;26;10
15612;11578;2020;7;26;11
14827;11793;2020;7;26;12
13111;11586;2020;7;26;13
12064;11547;2020;7;26;14
12190;11405;2020;7;26;15
14046;11606;2020;7;26;16
15573;11611;2020;7;26;17
16260;11616;2020;7;26;18
16385;11539;2020;7;26;19
16146;11478;2020;7;26;20
16108;11259;2020;7;26;21
15883;11311;2020;7;26;22
15361;11116;2020;7;26;23
14470;10568;2020;7;27;0
13594;10022;2020;7;27;1
13601;9953;2020;7;27;2
13731;9948;2020;7;27;3
13628;9804;2020;7;27;4
14188;10226;2020;7;27;5
14975;10737;2020;7;27;6
15983;11178;2020;7;27;7
16575;11768;2020;7;27;8
16887;12240;2020;7;27;9
17046;12339;2020;7;27;10
16994;12220;2020;7;27;11
17098;12250;2020;7;27;12
17056;12187;2020;7;27;13
17004;12319;2020;7;27;14
17034;12192;2020;7;27;15
16921;12319;2020;7;27;16
16933;12232;2020;7;27;17
16820;12162;2020;7;27;18
16811;12011;2020;7;27;19
16546;11878;2020;7;27;20
16555;11861;2020;7;27;21
16348;11796;2020;7;27;22
15753;11412;2020;7;27;23
14961;10792;2020;7;28;0
14937;10550;2020;7;28;1
14880;10378;2020;7;28;2
14827;10220;2020;7;28;3
14800;10122;2020;7;28;4
14771;10264;2020;7;28;5
15356;10759;2020;7;28;6
16144;11504;2020;7;28;7
16428;11951;2020;7;28;8
16567;12053;2020;7;28;9
16828;12340;2020;7;28;10
17104;12580;2020;7;28;11
16790;12553;2020;7;28;12
16309;12384;2020;7;28;13
15385;12176;2020;7;28;14
15998;12295;2020;7;28;15
16705;12313;2020;7;28;16
16832;12153;2020;7;28;17
16269;11914;2020;7;28;18
16258;11965;2020;7;28;19
16347;11960;2020;7;28;20
16208;11703;2020;7;28;21
16010;11615;2020;7;28;22
15502;11196;2020;7;28;23
14809;10747;2020;7;29;0
14632;10502;2020;7;29;1
14450;10254;2020;7;29;2
14038;10112;2020;7;29;3
13647;10333;2020;7;29;4
13898;10450;2020;7;29;5
14575;10812;2020;7;29;6
15586;11463;2020;7;29;7
16512;12048;2020;7;29;8
17074;12742;2020;7;29;9
17040;12780;2020;7;29;10
16713;12900;2020;7;29;11
15310;12681;2020;7;29;12
14221;12595;2020;7;29;13
13998;12519;2020;7;29;14
14817;12540;2020;7;29;15
15710;12604;2020;7;29;16
16254;12333;2020;7;29;17
16249;12260;2020;7;29;18
16347;12185;2020;7;29;19
16382;12154;2020;7;29;20
16335;12155;2020;7;29;21
15944;12043;2020;7;29;22
15370;11630;2020;7;29;23
14534;11236;2020;7;30;0
14215;10889;2020;7;30;1
13582;10590;2020;7;30;2
13455;10508;2020;7;30;3
13392;10503;2020;7;30;4
13838;10695;2020;7;30;5
14828;11132;2020;7;30;6
15843;11906;2020;7;30;7
16373;12400;2020;7;30;8
16591;12611;2020;7;30;9
16656;12790;2020;7;30;10
16317;12833;2020;7;30;11
15622;12723;2020;7;30;12
15667;12753;2020;7;30;13
15395;12663;2020;7;30;14
15258;12516;2020;7;30;15
15531;12549;2020;7;30;16
16070;12502;2020;7;30;17
16225;12434;2020;7;30;18
16435;12324;2020;7;30;19
16455;12325;2020;7;30;20
16625;12031;2020;7;30;21
16462;11900;2020;7;30;22
15932;11541;2020;7;30;23
15069;11134;2020;7;31;0
14681;10806;2020;7;31;1
14439;10654;2020;7;31;2
14354;10568;2020;7;31;3
14402;10452;2020;7;31;4
14567;10509;2020;7;31;5
14939;11032;2020;7;31;6
15751;11657;2020;7;31;7
15899;12107;2020;7;31;8
16106;12482;2020;7;31;9
16277;12607;2020;7;31;10
16198;12534;2020;7;31;11
16091;12427;2020;7;31;12
15912;12400;2020;7;31;13
15816;12320;2020;7;31;14
15696;12079;2020;7;31;15
16214;12029;2020;7;31;16
16297;11947;2020;7;31;17
16241;11917;2020;7;31;18
16079;11824;2020;7;31;19
15971;11717;2020;7;31;20
15810;11549;2020;7;31;21
15759;11531;2020;7;31;22
15480;11263;2020;7;31;23
14923;10862;2020;8;1;0
14513;10593;2020;8;1;1
14412;10444;2020;8;1;2
14081;10288;2020;8;1;3
13967;10195;2020;8;1;4
13818;10046;2020;8;1;5
13784;10173;2020;8;1;6
14335;10516;2020;8;1;7
14835;10972;2020;8;1;8
15222;11519;2020;8;1;9
15366;11708;2020;8;1;10
15274;11650;2020;8;1;11
15189;11563;2020;8;1;12
15098;11541;2020;8;1;13
15134;11692;2020;8;1;14
15162;11724;2020;8;1;15
15220;11652;2020;8;1;16
15273;11527;2020;8;1;17
15312;11574;2020;8;1;18
15179;11532;2020;8;1;19
14928;11346;2020;8;1;20
14969;11228;2020;8;1;21
14938;11259;2020;8;1;22
14796;11121;2020;8;1;23
14350;10814;2020;8;2;0
14022;10598;2020;8;2;1
13880;10410;2020;8;2;2
13688;10292;2020;8;2;3
13515;10245;2020;8;2;4
13178;10102;2020;8;2;5
13199;10052;2020;8;2;6
13661;10102;2020;8;2;7
13861;10480;2020;8;2;8
13690;10986;2020;8;2;9
13896;11425;2020;8;2;10
13937;11634;2020;8;2;11
13902;11628;2020;8;2;12
13942;11665;2020;8;2;13
14756;11805;2020;8;2;14
15130;11772;2020;8;2;15
15179;11795;2020;8;2;16
15446;11721;2020;8;2;17
15544;11783;2020;8;2;18
15599;11841;2020;8;2;19
15526;11746;2020;8;2;20
15526;11757;2020;8;2;21
15273;11655;2020;8;2;22
14867;11299;2020;8;2;23
14413;10916;2020;8;3;0
14077;10587;2020;8;3;1
14044;10483;2020;8;3;2
14076;10596;2020;8;3;3
14021;10595;2020;8;3;4
13839;10570;2020;8;3;5
14379;11181;2020;8;3;6
15936;12275;2020;8;3;7
16690;12924;2020;8;3;8
16852;13071;2020;8;3;9
17224;13155;2020;8;3;10
17122;12894;2020;8;3;11
16950;12925;2020;8;3;12
16909;12823;2020;8;3;13
16768;12803;2020;8;3;14
16666;12732;2020;8;3;15
16665;12820;2020;8;3;16
16633;12764;2020;8;3;17
16709;12744;2020;8;3;18
16545;12541;2020;8;3;19
16210;12439;2020;8;3;20
16342;12544;2020;8;3;21
15991;12451;2020;8;3;22
15617;12025;2020;8;3;23
15026;11433;2020;8;4;0
14651;11039;2020;8;4;1
14430;10827;2020;8;4;2
14219;10702;2020;8;4;3
14227;10771;2020;8;4;4
14626;10909;2020;8;4;5
15398;11484;2020;8;4;6
16262;12251;2020;8;4;7
16858;12863;2020;8;4;8
16937;13110;2020;8;4;9
16844;13092;2020;8;4;10
16925;13184;2020;8;4;11
16977;13156;2020;8;4;12
17057;13187;2020;8;4;13
16929;13057;2020;8;4;14
16842;12945;2020;8;4;15
16646;12877;2020;8;4;16
16496;12830;2020;8;4;17
16472;12784;2020;8;4;18
16318;12619;2020;8;4;19
16357;12579;2020;8;4;20
16056;12501;2020;8;4;21
15727;12346;2020;8;4;22
15181;11866;2020;8;4;23
14957;11435;2020;8;5;0
14666;11102;2020;8;5;1
14620;10895;2020;8;5;2
14513;10836;2020;8;5;3
14586;10892;2020;8;5;4
14910;11047;2020;8;5;5
15241;11543;2020;8;5;6
15948;12413;2020;8;5;7
16620;12939;2020;8;5;8
17109;13227;2020;8;5;9
17306;13460;2020;8;5;10
17352;13546;2020;8;5;11
16751;13575;2020;8;5;12
16726;13563;2020;8;5;13
17169;13643;2020;8;5;14
17284;13491;2020;8;5;15
17284;13465;2020;8;5;16
17137;13392;2020;8;5;17
16932;13242;2020;8;5;18
16772;13109;2020;8;5;19
16337;12855;2020;8;5;20
16337;12722;2020;8;5;21
16104;12558;2020;8;5;22
15553;12039;2020;8;5;23
15023;11386;2020;8;6;0
14630;11056;2020;8;6;1
14449;10777;2020;8;6;2
14508;10793;2020;8;6;3
14646;10823;2020;8;6;4
14715;10961;2020;8;6;5
15161;11562;2020;8;6;6
16213;12423;2020;8;6;7
16969;12927;2020;8;6;8
17172;13360;2020;8;6;9
17089;13285;2020;8;6;10
17001;13244;2020;8;6;11
17045;13262;2020;8;6;12
16726;13187;2020;8;6;13
16802;13110;2020;8;6;14
16559;13034;2020;8;6;15
16755;13052;2020;8;6;16
16495;12837;2020;8;6;17
16361;12615;2020;8;6;18
16383;12534;2020;8;6;19
15948;12345;2020;8;6;20
15958;12276;2020;8;6;21
15813;12181;2020;8;6;22
15079;11649;2020;8;6;23
14711;11246;2020;8;7;0
14469;11037;2020;8;7;1
14391;10824;2020;8;7;2
14230;10700;2020;8;7;3
14118;10715;2020;8;7;4
14216;10806;2020;8;7;5
14913;11460;2020;8;7;6
15903;12260;2020;8;7;7
16512;12818;2020;8;7;8
